gauge_id,lon,lat
2004,7.116918776238906,46.9307485846823
2007,6.324021023024173,46.665323874999565
2009,6.888617379044608,46.34956373322819
2011,7.357907877401602,46.21908906741375
2014,8.940081149331528,47.224776432220025
2016,8.194879995914858,47.48253725533684
2017,8.51432213308978,47.167875460327274
2018,8.271270744212826,47.42103011437041
2019,8.092031123033417,46.74574265266843
2020,9.009287121514499,46.193767877778306
2021,8.860318683678937,45.96879165815703
2022,8.804285111539436,46.16363850170769
2023,7.898236253102829,46.701348717805296
2024,7.091281315546684,46.125656397075495
2025,8.603783118272363,46.99347274406168
2026,6.927756246889965,46.41460728736002
2027,6.461143756086872,46.48279073095042
2028,6.152374461168087,46.21862035533972
2029,7.283391383823156,47.12206192632739
2030,7.61182506355992,46.76457009271294
2031,8.591832778234295,47.13797840510714
2032,9.380996599115232,47.564789377366274
2033,9.206351959374457,46.7758072054851
2034,6.936070220294029,46.835913415251
2041,9.570757269662172,47.306916907902945
2043,9.017579843926717,47.675465625117646
2044,8.68197964752686,47.59652301304292
2053,7.062753796420803,46.09767818688968
2056,8.620567007367722,46.88390704736841
2063,7.8306150938234715,47.266588953025526
2066,9.848065499617435,46.49753623881323
2067,10.465420177884797,46.88578401543268
2068,8.91032555814608,46.163385585411525
2070,7.748796385348954,46.95444323604481
2072,9.753228463811094,46.434352037988305
2073,9.802381342294074,46.4600675415872
2074,8.71090291941389,46.11812626096489
2078,10.079959471268776,46.29526160672505
2079,10.079608097581133,46.29551283180361
2081,8.78179599154886,47.36337723898209
2082,8.67484487583752,47.36443683356746
2084,8.599166999524677,47.000716417134385
2085,7.184345275271331,47.05559156827153
2086,8.969399204487656,46.37646676352295
2087,8.589615063151019,46.64230974514011
2088,8.242417854120522,46.88772694567781
2091,7.799896488595169,47.56071072124334
2093,7.664559099536819,46.696742260723504
2097,8.220331164920488,47.29577401428928
2099,8.525440687745483,47.39058609226326
2101,8.94888892874453,45.96628776762891
2102,8.24516991284924,46.89625354137169
2104,9.0884131842856,47.13156488052196
2105,9.834074161841421,46.4846924903701
2106,7.618783182149644,47.518322058796
2109,7.871526313673103,46.66421116542445
2110,8.396120709292342,47.2223522275172
2112,9.410629897893838,47.33198972850373
2113,8.225055802700423,47.59413444196679
2116,8.23377989676398,47.60846543317835
2117,7.21307870335589,46.08071917540071
2118,9.210023012430831,47.113380174026055
2119,7.169032378471149,46.80386936378726
2122,7.38231744086577,47.28396827543362
2125,8.424973356464818,47.21531729107364
